,STATION,DOW,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
319,145 ST,Tuesday Morning,44977934938,76646768318,120088.0,108052.0,228140.0
320,145 ST,Wednesday Afternoon,43188733424,72463469780,333036.0,251577.0,584613.0
321,145 ST,Wednesday Morning,43379048027,72895901711,125813.0,121148.0,246961.0
322,148 ST-LENOX,Friday Afternoon,72670433,49856194,9364.0,8008.0,17372.0
323,148 ST-LENOX,Friday Morning,72644361,49840804,3579.0,3174.0,6753.0
324,148 ST-LENOX,Monday Afternoon,72517928,49721040,9033.0,8423.0,17456.0
325,148 ST-LENOX,Monday Morning,72492084,49704773,3576.0,2603.0,6179.0
326,148 ST-LENOX,Saturday Afternoon,72461931,49671592,6297.0,4839.0,11136.0
327,148 ST-LENOX,Saturday Morning,72447063,49661930,973.0,1026.0,1999.0
328,148 ST-LENOX,Sunday Afternoon,72483008,49693067,4905.0,3858.0,8763.0
329,148 ST-LENOX,Sunday Morning,72471311,49685762,1618.0,3050.0,4668.0
330,148 ST-LENOX,Thursday Afternoon,72632352,49822676,9043.0,7625.0,16668.0
331,148 ST-LENOX,Thursday Morning,72606578,49808459,3532.0,3194.0,6726.0
332,148 ST-LENOX,Tuesday Afternoon,72555564,49754585,8770.0,8264.0,17034.0
333,148 ST-LENOX,Tuesday Morning,80589316,55265739,3649.0,3018.0,6667.0
334,148 ST-LENOX,Wednesday Afternoon,72594209,49789532,9408.0,8451.0,17859.0
335,148 ST-LENOX,Wednesday Morning,72567261,49773382,3655.0,3138.0,6793.0
336,149 ST-3 AVE,Friday Afternoon,17931470409,11486519341,59629.0,22577.0,82206.0
337,149 ST-3 AVE,Friday Morning,17931355618,11486469280,20639.0,8059.0,28698.0
338,149 ST-3 AVE,Monday Afternoon,17930737037,11486153387,54574.0,21676.0,76250.0
339,149 ST-3 AVE,Monday Morning,17930633356,11486105081,18806.0,6369.0,25175.0
340,149 ST-3 AVE,Saturday Afternoon,17930508272,11486029147,34394.0,13238.0,47632.0
341,149 ST-3 AVE,Saturday Morning,17911959731,11456005570,18742.0,3432.0,22174.0
342,149 ST-3 AVE,Sunday Afternoon,17930595260,11486079690,24815.0,10355.0,35170.0
343,149 ST-3 AVE,Sunday Morning,17930551887,11486057497,10268.0,5709.0,15977.0
344,149 ST-3 AVE,Thursday Afternoon,17931282186,11486426297,58260.0,23505.0,81765.0
345,149 ST-3 AVE,Thursday Morning,17931159200,11486374372,20678.0,8233.0,28911.0
346,149 ST-3 AVE,Tuesday Afternoon,17930907906,11486239545,55382.0,21771.0,77153.0
347,149 ST-3 AVE,Tuesday Morning,17930799804,11486191629,19909.0,7284.0,27193.0
348,149 ST-3 AVE,Wednesday Afternoon,17931087647,11486331454,60217.0,22711.0,82928.0
349,149 ST-3 AVE,Wednesday Morning,17949405955,11516211112,20613.0,8315.0,28928.0
350,149 ST-GR CONC,Friday Afternoon,3672643013,1828885539,30624.0,17897.0,48521.0
351,149 ST-GR CONC,Friday Morning,3672572743,1828842027,10372.0,7209.0,17581.0
352,149 ST-GR CONC,Monday Afternoon,3668964930,1827788024,31192.0,16216.0,47408.0
353,149 ST-GR CONC,Monday Morning,3669126499,1828114567,8863.0,6187.0,15050.0
354,149 ST-GR CONC,Saturday Afternoon,3669152184,1828224015,16721.0,13788.0,30509.0
355,149 ST-GR CONC,Saturday Morning,3669113632,1828192272,3562.0,3855.0,7417.0
356,149 ST-GR CONC,Sunday Afternoon,3669213944,1828275897,12045.0,9870.0,21915.0
357,149 ST-GR CONC,Sunday Morning,3669185779,1828253232,6975.0,6243.0,13218.0
358,149 ST-GR CONC,Thursday Afternoon,3672518289,1828810435,31025.0,18399.0,49424.0
359,149 ST-GR CONC,Thursday Morning,3672448621,1828765265,10355.0,7161.0,17516.0
360,149 ST-GR CONC,Tuesday Afternoon,3671205522,1828388886,30879.0,17037.0,47916.0
361,149 ST-GR CONC,Tuesday Morning,3669017920,1827813602,9868.0,6008.0,15876.0
362,149 ST-GR CONC,Wednesday Afternoon,3672392542,1828733509,32869.0,18922.0,51791.0
363,149 ST-GR CONC,Wednesday Morning,3672318278,1828686738,10486.0,7314.0,17800.0
364,149/GRAND CONC,Friday Afternoon,8793905363,3712139985,84035.0,49977.0,134012.0
365,149/GRAND CONC,Friday Morning,8793709515,3712019367,30991.0,20888.0,51879.0
366,149/GRAND CONC,Monday Afternoon,8600049419,3715998524,71041.0,42768.0,113809.0
367,149/GRAND CONC,Monday Morning,8989429283,3919457804,21721.0,16197.0,37918.0
368,149/GRAND CONC,Saturday Afternoon,8802080236,3715756048,44332.0,36466.0,80798.0
369,149/GRAND CONC,Saturday Morning,8801976653,3715671819,16655.0,9672.0,26327.0
370,149/GRAND CONC,Sunday Afternoon,8802242463,3715894882,32813.0,27127.0,59940.0
371,149/GRAND CONC,Sunday Morning,8802164927,3715832151,17478.0,16393.0,33871.0
372,149/GRAND CONC,Thursday Afternoon,8793148541,3711919784,87703.0,51500.0,139203.0
373,149/GRAND CONC,Thursday Morning,9172140074,4120823467,31085.0,21081.0,52166.0
374,149/GRAND CONC,Tuesday Afternoon,8796157212,3713086193,89520.0,50481.0,140001.0
375,149/GRAND CONC,Tuesday Morning,8738288239,3717544330,30103.0,19968.0,50071.0
376,149/GRAND CONC,Wednesday Afternoon,8793195541,3711710415,90838.0,50941.0,141779.0
377,149/GRAND CONC,Wednesday Morning,8792986890,3711509685,31623.0,20821.0,52444.0
378,14TH STREET,Friday Afternoon,105237745,66398103,83149.0,71137.0,154286.0
379,14TH STREET,Friday Morning,101346640,71140610,26349.0,47989.0,74338.0
380,14TH STREET,Monday Afternoon,110413987,70935910,67890.0,56721.0,124611.0
381,14TH STREET,Monday Morning,112910484,67082478,20462.0,37820.0,58282.0
382,14TH STREET,Saturday Afternoon,111386844,63878691,47326.0,57751.0,105077.0
383,14TH STREET,Saturday Morning,110707199,64270165,34281.0,47184.0,81465.0
384,14TH STREET,Sunday Afternoon,108477322,66302489,35663.0,42659.0,78322.0
385,14TH STREET,Sunday Morning,111508128,66760877,20319.0,15091.0,35410.0
386,14TH STREET,Thursday Afternoon,105692189,70243056,85672.0,70768.0,156440.0
387,14TH STREET,Thursday Morning,108729479,69759825,27843.0,51944.0,79787.0
388,14TH STREET,Tuesday Afternoon,112109530,68301132,86566.0,61458.0,148024.0
389,14TH STREET,Tuesday Morning,110444937,68698286,24026.0,55861.0,79887.0
390,14TH STREET,Wednesday Afternoon,112776347,69625208,89002.0,65247.0,154249.0
391,14TH STREET,Wednesday Morning,112265682,67884550,32821.0,55754.0,88575.0
392,15 ST-PROSPECT,Friday Afternoon,5594547545,246341455,52890.0,32899.0,85789.0
393,15 ST-PROSPECT,Friday Morning,5597143918,247034609,26712.0,10659.0,37371.0
394,15 ST-PROSPECT,Monday Afternoon,5599823086,248099073,43488.0,24933.0,68421.0
395,15 ST-PROSPECT,Monday Morning,5599689351,248053156,21982.0,6124.0,28106.0
396,15 ST-PROSPECT,Saturday Afternoon,5595640727,246039987,36872.0,21190.0,58062.0
397,15 ST-PROSPECT,Saturday Morning,5595931193,246406153,9378.0,5430.0,14808.0
398,15 ST-PROSPECT,Sunday Afternoon,5596135801,246529651,31008.0,18572.0,49580.0
399,15 ST-PROSPECT,Sunday Morning,5596069861,246491869,8659.0,7088.0,15747.0
400,15 ST-PROSPECT,Thursday Afternoon,5597064177,246964609,53636.0,30705.0,84341.0
401,15 ST-PROSPECT,Thursday Morning,5596898459,246910605,31992.0,10269.0,42261.0
402,15 ST-PROSPECT,Tuesday Afternoon,5596189736,246305193,51212.0,29989.0,81201.0
403,15 ST-PROSPECT,Tuesday Morning,5603352430,249622805,27613.0,8108.0,35721.0
404,15 ST-PROSPECT,Wednesday Afternoon,5596807613,246837512,53501.0,32777.0,86278.0
405,15 ST-PROSPECT,Wednesday Morning,5596639358,246781267,29771.0,9879.0,39650.0
406,155 ST,Friday Afternoon,1165597831,880053525,52376.0,34813.0,87189.0
407,155 ST,Friday Morning,1180610711,893170959,33451.0,16949.0,50400.0
408,155 ST,Monday Afternoon,1198143610,905054718,44650.0,32309.0,76959.0
409,155 ST,Monday Morning,1179618556,892547884,28761.0,13693.0,42454.0
410,155 ST,Saturday Afternoon,1179402283,892384916,42312.0,24347.0,66659.0
411,155 ST,Saturday Morning,1179292067,892332393,10983.0,6013.0,16996.0
412,155 ST,Sunday Afternoon,1179551677,892492713,33960.0,21029.0,54989.0
413,155 ST,Sunday Morning,1179464965,892448129,13131.0,13864.0,26995.0
414,155 ST,Thursday Afternoon,1180522657,893089086,51132.0,35692.0,86824.0
415,155 ST,Thursday Morning,1180355934,893013085,33849.0,17087.0,50936.0
416,155 ST,Tuesday Afternoon,1172607678,885858290,48846.0,36563.0,85409.0
417,155 ST,Tuesday Morning,1288213431,976667859,34997.0,15912.0,50909.0
418,155 ST,Wednesday Afternoon,1180267979,892928933,51122.0,36895.0,88017.0
419,155 ST,Wednesday Morning,1230595414,929316142,35472.0,16965.0,52437.0
420,157 ST,Friday Afternoon,1226968802,791620468,85769.0,58453.0,144222.0
421,157 ST,Friday Morning,1282657210,807608590,51896.0,31700.0,83596.0
422,157 ST,Monday Afternoon,1225335982,790537634,76608.0,55382.0,131990.0
423,157 ST,Monday Morning,1225104719,790426136,42207.0,21403.0,63610.0
424,157 ST,Saturday Afternoon,1224767565,790169012,61430.0,34463.0,95893.0
425,157 ST,Saturday Morning,1215452013,777221327,14351.0,7995.0,22346.0
426,157 ST,Sunday Afternoon,1224999425,790335195,57190.0,35189.0,92379.0
427,157 ST,Sunday Morning,1222397955,789949646,18538.0,21174.0,39712.0
428,157 ST,Thursday Afternoon,1226557892,791346154,88978.0,61147.0,150125.0
429,157 ST,Thursday Morning,1196207151,779117069,48675.0,29604.0,78279.0
430,157 ST,Tuesday Afternoon,1225734360,790797644,82861.0,61866.0,144727.0
431,157 ST,Tuesday Morning,1281424861,806782999,51713.0,27674.0,79387.0
432,157 ST,Wednesday Afternoon,1226147307,791073597,84381.0,60852.0,145233.0
433,157 ST,Wednesday Morning,1265263714,825934729,53519.0,30526.0,84045.0
434,161 ST-YANKEE,Friday Afternoon,13193177690,10300475395,52174.0,51560.0,103734.0
435,161 ST-YANKEE,Friday Morning,13193057566,10300399756,36555.0,10800.0,47355.0
436,161 ST-YANKEE,Monday Afternoon,13186756433,10295135304,49907.0,27902.0,77809.0
437,161 ST-YANKEE,Monday Morning,13192123428,10299883880,22235.0,9394.0,31629.0
438,161 ST-YANKEE,Saturday Afternoon,13191020543,10298851836,35231.0,38258.0,73489.0
439,161 ST-YANKEE,Saturday Morning,13191777037,10299669634,19232.0,7551.0,26783.0
440,161 ST-YANKEE,Sunday Afternoon,13192059433,10299845236,41526.0,25751.0,67277.0
441,161 ST-YANKEE,Sunday Morning,13191979717,10299795670,40683.0,9358.0,50041.0
442,161 ST-YANKEE,Thursday Afternoon,13192948445,10300336271,51907.0,37386.0,89293.0
443,161 ST-YANKEE,Thursday Morning,13192829491,10300274014,41377.0,10991.0,52368.0
444,161 ST-YANKEE,Tuesday Afternoon,13192430298,10300046149,51193.0,38147.0,89340.0
445,161 ST-YANKEE,Tuesday Morning,13192310423,10299982819,22375.0,9857.0,32232.0
446,161 ST-YANKEE,Wednesday Afternoon,13192684095,10300197912,66174.0,50348.0,116522.0
447,161 ST-YANKEE,Wednesday Morning,14629989530,11424987540,38762.0,11117.0,49879.0
448,161/YANKEE STAD,Friday Afternoon,54764681037,35966183769,149585.0,113910.0,263495.0
449,161/YANKEE STAD,Friday Morning,54820792272,36001428519,124355.0,32467.0,156822.0
450,161/YANKEE STAD,Monday Afternoon,54762006055,35964795398,143113.0,91076.0,234189.0
451,161/YANKEE STAD,Monday Morning,54761700142,35964632755,54416.0,24333.0,78749.0
452,161/YANKEE STAD,Saturday Afternoon,54760949632,35964200593,122337.0,97951.0,220288.0
453,161/YANKEE STAD,Saturday Morning,54760715539,35964043893,42918.0,28832.0,71750.0
454,161/YANKEE STAD,Sunday Afternoon,54761463923,35964519952,138879.0,82233.0,221112.0
455,161/YANKEE STAD,Sunday Morning,54761244917,35964361547,78150.0,24529.0,102679.0
456,161/YANKEE STAD,Thursday Afternoon,54764105009,35965965607,151675.0,120449.0,272124.0
457,161/YANKEE STAD,Thursday Morning,56759705627,37277999692,136028.0,31353.0,167381.0
458,161/YANKEE STAD,Tuesday Afternoon,54762613787,35965138894,151601.0,124612.0,276213.0
459,161/YANKEE STAD,Tuesday Morning,56747198125,37263551845,82204.0,29641.0,111845.0
460,161/YANKEE STAD,Wednesday Afternoon,54761520196,35964619855,153967.0,132517.0,286484.0
461,161/YANKEE STAD,Wednesday Morning,62774412322,41222574286,130292.0,32356.0,162648.0
462,163 ST-AMSTERDM,Friday Afternoon,35614692713,12265810819,24759.0,8412.0,33171.0
463,163 ST-AMSTERDM,Friday Morning,35614608514,12265793945,18083.0,4110.0,22193.0
464,163 ST-AMSTERDM,Monday Afternoon,35614315635,12265682950,21019.0,7709.0,28728.0
465,163 ST-AMSTERDM,Monday Morning,35630346905,12276690118,15586.0,3734.0,19320.0
466,163 ST-AMSTERDM,Saturday Afternoon,35614134820,12265625835,20447.0,6504.0,26951.0
467,163 ST-AMSTERDM,Saturday Morning,35614079512,12265613073,6217.0,1869.0,8086.0
468,163 ST-AMSTERDM,Sunday Afternoon,35614209534,12265653174,17393.0,5986.0,23379.0
469,163 ST-AMSTERDM,Sunday Morning,35614163953,12265641166,6350.0,3850.0,10200.0
470,163 ST-AMSTERDM,Thursday Afternoon,35614565255,12265775788,24078.0,8324.0,32402.0
471,163 ST-AMSTERDM,Thursday Morning,35630541660,12276765476,17936.0,4103.0,22039.0
472,163 ST-AMSTERDM,Tuesday Afternoon,35614436397,12265715983,22897.0,8153.0,31050.0
473,163 ST-AMSTERDM,Tuesday Morning,35614355281,12265699851,17838.0,3825.0,21663.0
474,163 ST-AMSTERDM,Wednesday Afternoon,35614480207,12265743962,24153.0,11959.0,36112.0
475,163 ST-AMSTERDM,Wednesday Morning,35614478237,12265733698,18283.0,3979.0,22262.0
476,167 ST,Friday Afternoon,47259925591,22949725484,157079.0,120616.0,277695.0
477,167 ST,Friday Morning,52617234491,25529905374,85847.0,50654.0,136501.0
478,167 ST,Monday Afternoon,50814070175,24659218356,137705.0,107375.0,245080.0
479,167 ST,Monday Morning,52617092149,25529209631,72660.0,36728.0,109388.0
480,167 ST,Saturday Afternoon,50813061802,24658531557,114776.0,76030.0,190806.0
481,167 ST,Saturday Morning,45477205298,22091090785,33509.0,20037.0,53546.0
482,167 ST,Sunday Afternoon,50813474952,24658850701,90078.0,57940.0,148018.0
483,167 ST,Sunday Morning,50813244808,24658731388,40720.0,42070.0,82790.0
484,167 ST,Thursday Afternoon,50816234731,24660730574,158255.0,119876.0,278131.0
485,167 ST,Thursday Morning,50815761857,24660497004,84317.0,50068.0,134385.0
486,167 ST,Tuesday Afternoon,50814775282,24659702050,154886.0,122545.0,277431.0
487,167 ST,Tuesday Morning,50846756966,24683895157,84436.0,45036.0,129472.0
488,167 ST,Wednesday Afternoon,50786126151,24638786009,156689.0,121838.0,278527.0
489,167 ST,Wednesday Morning,52642586778,25544213570,88469.0,50032.0,138501.0
490,168 ST,Friday Afternoon,3924835628,1774508948,184044.0,116824.0,300868.0
491,168 ST,Friday Morning,4091442683,1839014869,54961.0,54127.0,109088.0
492,168 ST,Monday Afternoon,3936085325,1783197725,158271.0,101698.0,259969.0
493,168 ST,Monday Morning,3935741447,1782939939,40639.0,39111.0,79750.0
494,168 ST,Saturday Afternoon,3918544549,1769258660,127317.0,61627.0,188944.0
495,168 ST,Saturday Morning,3934859565,1782399162,57961.0,20862.0,78823.0
496,168 ST,Sunday Afternoon,3935575384,1782799803,97331.0,50776.0,148107.0
497,168 ST,Sunday Morning,3887360916,1735721786,33134.0,33891.0,67025.0
498,168 ST,Thursday Afternoon,3871593207,1773632632,190958.0,127089.0,318047.0
499,168 ST,Thursday Morning,3987295038,1779128356,51839.0,49042.0,100881.0
500,168 ST,Tuesday Afternoon,3936764867,1783703881,190322.0,125758.0,316080.0
501,168 ST,Tuesday Morning,4028213891,1850855345,50979.0,47335.0,98314.0
502,168 ST,Wednesday Afternoon,4948053341,2556636636,193405.0,127286.0,320691.0
503,168 ST,Wednesday Morning,3992504767,1822164057,53547.0,52577.0,106124.0
504,168 ST-BROADWAY,Friday Afternoon,1176306620,495564774,61718.0,39166.0,100884.0
505,168 ST-BROADWAY,Friday Morning,1176173232,495461109,16546.0,15972.0,32518.0
506,168 ST-BROADWAY,Monday Afternoon,1231644927,496319022,61321.0,42389.0,103710.0
507,168 ST-BROADWAY,Monday Morning,1175213271,494754872,14162.0,14064.0,28226.0
508,168 ST-BROADWAY,Saturday Afternoon,1175039732,494628032,35485.0,19321.0,54806.0
509,168 ST-BROADWAY,Saturday Morning,1174958417,494584526,15059.0,5782.0,20841.0
510,168 ST-BROADWAY,Sunday Afternoon,1175162876,494709462,27905.0,16128.0,44033.0
511,168 ST-BROADWAY,Sunday Morning,1175099061,494675173,10284.0,10226.0,20510.0
512,168 ST-BROADWAY,Thursday Afternoon,1176068184,495396426,63345.0,42780.0,106125.0
513,168 ST-BROADWAY,Thursday Morning,1175933557,495284579,16991.0,15861.0,32852.0
514,168 ST-BROADWAY,Tuesday Afternoon,1175580884,495041193,63884.0,43413.0,107297.0
515,168 ST-BROADWAY,Tuesday Morning,1239268145,541222313,16146.0,15306.0,31452.0
516,168 ST-BROADWAY,Wednesday Afternoon,1175826226,495219094,63617.0,43670.0,107287.0
517,168 ST-BROADWAY,Wednesday Morning,1298872036,505320863,18120.0,16154.0,34274.0
518,169 ST,Friday Afternoon,926861848,956401488,70636.0,62599.0,133235.0
519,169 ST,Friday Morning,941087672,973201874,34500.0,23910.0,58410.0
520,169 ST,Monday Afternoon,925602065,955340651,62622.0,56841.0,119463.0
521,169 ST,Monday Morning,925423134,955235759,28094.0,16614.0,44708.0
522,169 ST,Saturday Afternoon,925196404,955036264,45118.0,31686.0,76804.0
523,169 ST,Saturday Morning,914505784,946913258,9717.0,6879.0,16596.0
524,169 ST,Sunday Afternoon,925351052,955166784,35749.0,24765.0,60514.0
525,169 ST,Sunday Morning,925264899,955116206,12884.0,16373.0,29257.0
526,169 ST,Thursday Afternoon,926548892,956133502,70680.0,66149.0,136829.0
527,169 ST,Thursday Morning,926341484,956015622,34714.0,23217.0,57931.0
528,169 ST,Tuesday Afternoon,951311033,982453307,70297.0,67188.0,137485.0
529,169 ST,Tuesday Morning,963929309,993498121,34745.0,21875.0,56620.0
530,169 ST,Wednesday Afternoon,926231887,955863628,70996.0,67893.0,138889.0
531,169 ST,Wednesday Morning,964185460,993712127,36196.0,23187.0,59383.0
532,170 ST,Friday Afternoon,50584836361,81628324913,123295.0,88873.0,212168.0
533,170 ST,Friday Morning,50463409281,81540847811,78079.0,39030.0,117109.0
534,170 ST,Monday Afternoon,50458622888,81538005597,108823.0,83851.0,192674.0
535,170 ST,Monday Morning,49201540707,79207767305,64486.0,28859.0,93345.0
536,170 ST,Saturday Afternoon,50460596925,81538984312,93656.0,60561.0,154217.0
537,170 ST,Saturday Morning,50057565229,81035470002,35015.0,21855.0,56870.0
538,170 ST,Sunday Afternoon,50460929855,81539227095,71785.0,47010.0,118795.0
539,170 ST,Sunday Morning,50460743346,81539127287,32717.0,29890.0,62607.0
540,170 ST,Thursday Afternoon,50450669031,81531924487,119935.0,88442.0,208377.0
541,170 ST,Thursday Morning,50462816106,81540468280,77041.0,36216.0,113257.0
542,170 ST,Tuesday Afternoon,50462001181,81539889844,120356.0,92304.0,212660.0
543,170 ST,Tuesday Morning,50461615424,81539699145,76762.0,35248.0,112010.0
544,170 ST,Wednesday Afternoon,50462605450,81540276833,122028.0,89412.0,211440.0
545,170 ST,Wednesday Morning,51605051597,83895718635,80154.0,38009.0,118163.0
546,174 ST,Friday Afternoon,25672087523,11443396842,57080.0,53055.0,110135.0
547,174 ST,Friday Morning,25671976799,11443307768,36169.0,24366.0,60535.0
548,174 ST,Monday Afternoon,25662265814,11440524747,48418.0,46411.0,94829.0
549,174 ST,Monday Morning,25671299431,11442630223,31088.0,19629.0,50717.0
550,174 ST,Saturday Afternoon,25671160171,11442466238,38463.0,34303.0,72766.0
551,174 ST,Saturday Morning,25671089569,11442406522,12249.0,7813.0,20062.0
552,174 ST,Sunday Afternoon,25671254705,11442575080,28758.0,26661.0,55419.0
553,174 ST,Sunday Morning,25667894762,11432415790,13723.0,15512.0,29235.0
554,174 ST,Thursday Afternoon,25671914553,11443222549,53766.0,52116.0,105882.0
555,174 ST,Thursday Morning,24960846204,11135498034,36230.0,23400.0,59630.0
556,174 ST,Tuesday Afternoon,25671568607,11442876185,54418.0,52022.0,106440.0
557,174 ST,Tuesday Morning,27099253476,12080095643,36127.0,23161.0,59288.0
558,174 ST,Wednesday Afternoon,25671744745,11443049708,55481.0,53088.0,108569.0
559,174 ST,Wednesday Morning,26381616243,11750446138,37430.0,24128.0,61558.0
560,174-175 ST,Friday Afternoon,122373380,86278662,11895.0,4121.0,16016.0
561,174-175 ST,Friday Morning,122341048,86269910,4843.0,1544.0,6387.0
562,174-175 ST,Monday Afternoon,141013041,100660392,10815.0,4254.0,15069.0
563,174-175 ST,Monday Morning,131564027,93425285,4821.0,1374.0,6195.0
564,174-175 ST,Saturday Afternoon,122107333,86183680,7793.0,2608.0,10401.0
565,174-175 ST,Saturday Morning,122087181,86178194,1917.0,9188.0,11105.0
566,174-175 ST,Sunday Afternoon,122135015,86194408,6184.0,2050.0,8234.0
567,174-175 ST,Sunday Morning,122119230,86190214,2572.0,1366.0,3938.0
568,174-175 ST,Thursday Afternoon,122323635,86261419,11294.0,4212.0,15506.0
569,174-175 ST,Thursday Morning,122292840,86252580,4753.0,1568.0,6321.0
570,174-175 ST,Tuesday Afternoon,122225690,86226276,11234.0,4234.0,15468.0
571,174-175 ST,Tuesday Morning,126346729,88572018,5071.0,1522.0,6593.0
